Name,Sex,Event,Equipment,Age,Division,BodyweightKg,Squat1Kg,Squat2Kg,Squat3Kg,Best3SquatKg,Bench1Kg,Bench2Kg,Bench3Kg,Best3BenchKg,Deadlift1Kg,Deadlift2Kg,Deadlift3Kg,Best3DeadliftKg,TotalKg,Place,Dots,Tested,Date,Sanctioned
Joy Rindfleisch,F,SBD,Raw,19.0,FR-Jr,68.4,150.0,155.0,165.0,165.0,110.0,115.0,120.0,120.0,165.0,172.5,182.5,182.5,467.5,1,478.99,Yes,2024-01-20,Yes
Joy Rindfleisch,F,SBD,Raw,19.0,FR-O,68.4,150.0,155.0,165.0,165.0,110.0,115.0,120.0,120.0,165.0,172.5,182.5,182.5,467.5,1,478.99,Yes,2024-01-20,Yes
Joy Rindfleisch,F,SBD,Raw,18.5,Juniors,62.96,145.0,-152.5,-152.5,145.0,102.5,110.0,117.5,117.5,160.0,170.0,-182.5,170.0,432.5,9,465.34,Yes,2023-08-27,Yes
Joy Rindfleisch,F,SBD,Raw,18.0,FR-Jr,63.0,140.0,145.0,152.5,152.5,102.5,108.0,111.0,111.0,157.5,170.0,-177.5,170.0,433.5,2,466.24,Yes,2023-06-02,Yes
Joy Rindfleisch,F,SBD,Raw,18.0,FR-Jr,62.8,132.5,137.5,142.5,142.5,95.0,100.0,105.0,105.0,147.5,157.5,-165.0,157.5,405.0,1,436.43,Yes,2023-01-21,Yes
Joy Rindfleisch,F,SBD,Raw,17.5,Sub-Juniors,66.85,125.0,132.5,137.5,137.5,96.0,101.0,-103.0,101.0,140.0,147.5,152.5,152.5,391.0,2,405.94,Yes,2022-08-31,Yes
Joy Rindfleisch,F,SBD,Raw,17.0,FR-Sj,66.34,117.5,125.0,130.0,130.0,90.0,95.0,100.5,100.5,137.5,142.5,150.0,150.0,380.5,1,396.8,Yes,2022-06-18,Yes
Joy Rindfleisch,F,SBD,Raw,17.0,FR-O,66.45,112.5,117.5,125.0,125.0,92.5,97.5,102.5,102.5,130.0,140.0,147.5,147.5,375.0,1,390.69,Yes,2022-04-30,Yes
Joy Rindfleisch,F,SBD,Raw,17.0,FR-T,66.45,112.5,117.5,125.0,125.0,92.5,97.5,102.5,102.5,130.0,140.0,147.5,147.5,375.0,1,390.69,Yes,2022-04-30,Yes
