Name,Sex,Event,Equipment,Age,Division,BodyweightKg,Squat1Kg,Squat2Kg,Squat3Kg,Best3SquatKg,Bench1Kg,Bench2Kg,Bench3Kg,Best3BenchKg,Deadlift1Kg,Deadlift2Kg,Deadlift3Kg,Best3DeadliftKg,TotalKg,Place,Dots,Tested,Date,Sanctioned
Carlos Petterson-Grifith,M,SBD,Raw,29.5,Open,92.9,310,332.5,-337.5,332.5,172.5,182.5,-190.0,182.5,340,360.0,-375.0,360,875.0,7,557.01,Yes,2024-02-10,Yes
Carlos Petterson-Grifith,M,SBD,Raw,28.5,Open,92.7,300,320.0,-332.0,320.0,160.0,170.0,172.5,172.5,330,355.0,-365.0,355,847.5,6,540.06,Yes,2023-06-11,Yes
Carlos Petterson-Grifith,M,SBD,Raw,28.0,Open,92.6,-305,305.0,-315.0,305.0,147.5,160.0,-165.0,160.0,325,-335.0,-335.0,325,790.0,1,503.68,Yes,2022-11-28,Yes
Carlos Petterson-Grifith,M,SBD,Raw,24.0,Open,91.14,275,300.0,-325.0,300.0,140.0,155.0,165.0,165.0,300,325.0,-350.0,325,790.0,1,507.62,Yes,2018-08-01,Yes
Carlos Petterson-Grifith,M,SBD,Raw,22.5,Juniors,92.67,250,265.0,280.0,280.0,140.0,150.0,-160.0,150.0,300,317.5,330.0,330,760.0,2,484.38,Yes,2017-07-03,Yes
Carlos Petterson-Grifith,M,SBD,Raw,22.5,Open,92.67,250,265.0,280.0,280.0,140.0,150.0,-160.0,150.0,300,317.5,330.0,330,760.0,3,484.38,Yes,2017-07-03,Yes
